,qf1,qf2,qf3_1,qf3_3,qf3_4,qf3_6,qf3_7,qf3_8,qf4,qf8,qf9_4,qf9_5,qf9_6,qf9_10,qprod1c_1,qprod1c_2,qprod1c_10,qprod1c_11,qprod1c_12,qprod1c_3,qprod1c_5,qprod1c_6,qprod1c_14,qprod1c_7,qprod1c_8,qprod2,qprod3_2,qprod3_4,qprod3_8,qprod3_9,qprod3_10,qprod3_11,qprod3_17,qprod3_18,qf10_1,qf10_2,qf10_3,qf10_4,qf10_5,qf10_6,qf10_7,qf10_8,qf10_9,qf10_10,qf10_11,qf10_12,qk1,qf11,qf12_1_a,qf12_1_b,qf12_2_d,qf12_3_e,qf12_3_f,qf12_4_l,qf12_6_q,qf12_7_r,qf13,qd1,qd7,qd9,qd10,AREA5,check,qf9_2_3,qf9_7_8,qf9_1_9,qprod3_1_16,qprod3_3_6,qprod3_5_7_12_14,qprod3_13_15,qf12_1c_3g,qf12_4k_5m_5o_6p,fin_knowledge_score
2051,2,1,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,1,5,1,4,3,1,2,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,1,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
2052,2,1,0,1,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,4,1,4,1,3,3,4,3,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,1,1,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
2053,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,4,1,5,2,4,3,2,2,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,6,3,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
2054,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,4,5,3,5,3,1,2,3,5,3,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,3,3,2,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0
2055,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,2,1,5,1,3,2,5,1,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,1,6,5,1,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
2056,2,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,5,2,1,4,1,2,2,5,3,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,1,1,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
2057,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,2,2,4,1,3,2,4,2,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,1,1,5,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
2058,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,3,5,2,5,3,1,2,4,4,4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,6,1,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
2059,2,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,5,3,1,5,1,2,2,4,3,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,3,2,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2060,3,-99,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,2,2,3,3,2,4,2,1,5,4,5,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-99,1,1,5,5,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
2061,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,2,1,2,2,2,2,4,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,1,1,5,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
2062,2,1,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,5,4,2,5,1,4,3,2,5,5,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5,3,4,5,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2063,2,1,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,4,1,5,1,3,3,3,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
2064,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,4,1,4,2,5,3,2,2,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
2065,2,1,0,1,0,0,0,0,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5,4,2,4,2,2,4,1,2,4,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,6,5,2,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2066,1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,2,3,2,1,2,2,3,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,3,4,5,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5
2067,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,2,4,2,3,3,2,3,-99,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,5,2,5,1,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.0
2068,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,2,2,2,2,4,2,1,2,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,3,1,5,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
2069,2,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,3,3,1,2,3,4,2,2,2,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,3,2,5,1,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
2070,1,0,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,2,2,3,3,2,3,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,5,2,5,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2071,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,2,2,2,3,4,2,2,4,4,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,5,4,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3.0
2072,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4,1,5,4,3,3,5,3,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,3,2,5,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2073,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,5,1,3,1,3,4,4,5,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,3,2,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2074,3,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,3,4,3,5,2,2,4,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,1,9,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2075,1,1,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,3,1,5,2,4,4,3,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,5,4,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
2076,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,4,1,5,2,5,1,4,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,3,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4.0
2077,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,1,5,2,4,2,3,4,5,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,5,6,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4.5
2078,2,1,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,4,1,5,1,4,3,3,2,5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,4,3,2,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2079,3,1,1,0,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,1,5,2,5,2,3,4,5,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,7,5,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
2080,-99,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,5,3,1,5,2,5,3,3,2,5,4,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2,3,2,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2081,2,1,0,1,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,1,5,2,4,3,3,3,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,3,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
2082,2,1,1,0,1,0,0,0,-99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,2,1,5,1,1,3,1,4,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,5,1,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.0
2083,1,1,0,1,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,1,3,3,4,5,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,1,6,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-0.5
2084,1,1,0,0,0,0,0,1,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,2,4,4,5,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,3,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-0.5
2085,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,5,1,5,2,5,4,3,2,5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,5,6,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-1.0
2086,2,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,1,5,2,4,3,1,3,5,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,3,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0
2087,2,1,0,1,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,1,5,1,2,1,2,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,2,1,1,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
2088,1,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,5,1,5,1,1,4,2,4,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,3,1,5,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,2.5
2089,2,1,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,2,5,1,5,3,1,2,5,5,3,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,4,3,1,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.5
2090,2,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,4,1,5,2,4,3,1,4,5,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,5,3,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
2091,2,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,4,1,5,1,2,3,2,2,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,4,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4.0
2092,2,1,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,5,4,1,1,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,7,5,6,5,0,0,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
2093,2,0,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,4,1,5,1,1,3,1,5,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,1,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
2094,3,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,1,3,5,5,4,2,1,1,4,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3,5,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0
2095,3,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,3,3,5,2,5,2,1,1,5,5,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,5,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-0.5
2096,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,2,3,5,2,5,2,1,1,3,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,1.0,0.0,1.0
2097,1,1,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,2,4,5,4,5,3,1,1,4,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,5,5,4,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,1.0,1.0,0.0
2098,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,1,3,3,3,3,3,3,3,3,3,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,5,5,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
2099,3,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,3,3,3,3,3,3,3,3,3,3,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,1,2,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
2100,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,2,3,3,5,5,5,1,1,1,3,5,5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,4,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.5
2101,3,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,1,3,5,2,5,2,1,1,4,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2,3,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-0.5
2102,3,0,0,0,0,0,0,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,3,5,2,5,3,1,1,5,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,2,3,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-0.5
2103,3,1,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,2,4,5,4,5,2,1,2,4,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,3,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0
2104,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,1,3,5,2,5,2,1,2,3,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,4,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-0.5
2105,1,1,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,2,5,2,3,2,2,2,5,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,5,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
2106,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,1,5,1,2,1,1,4,5,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,6,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0.0
2107,-99,1,1,0,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,3,3,3,3,3,3,3,3,3,3,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,5,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
2108,3,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,2,5,2,5,2,1,1,5,5,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,2,3,2,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-0.5
2109,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,3,5,5,4,3,1,5,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,5,5,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-1.0
2110,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,5,4,5,4,5,3,1,2,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,3,5,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
2111,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,2,5,4,4,3,1,4,5,3,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,2,1,5,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.0
2112,1,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4,4,4,1,4,3,3,3,3,2,5,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1.5
2113,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4,2,3,4,5,4,5,2,2,2,5,4,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,5,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-0.5
2114,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,4,2,3,4,3,3,3,4,5,3,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1,3,9,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2.5
