,qf1,qf2,qf3_1,qf3_3,qf3_4,qf3_6,qf3_7,qf3_8,qf4,qf8,qf9_4,qf9_5,qf9_6,qprod1c_1,qprod1c_2,qprod1c_10,qprod1c_11,qprod1c_12,qprod1c_3,qprod1c_5,qprod1c_6,qprod1c_14,qprod1c_7,qprod1c_8,qprod2,qprod3_2,qprod3_4,qprod3_8,qprod3_9,qprod3_10,qprod3_11,qprod3_17,qf10_1,qf10_2,qf10_3,qf10_4,qf10_5,qf10_6,qf10_7,qf10_8,qf10_9,qf10_10,qf10_11,qf10_12,qk1,qf11,qf12_1_a,qf12_1_b,qf12_2_d,qf12_3_e,qf12_3_f,qf12_4_l,qf12_6_q,qf13,qd1,qd7,qd9,qd10,AREA5,defrauded,qf9_2_3,qf9_7_8,qf9_1_9,qprod3_1_16,qprod3_3_6,qprod3_5_7_12_14,qprod3_13_15,qf12_1c_3g,qf12_4k_5m_5o_6p,fin_knowledge_score,Debtor,Perc_Fin_Lit,Saver_Spender,Planner_Easygoer,Fin_Products_Experience,Fin_Indipendence,Approach_Digitalised
455,1,0,0,0,0,1,0,0,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,3,5,4,5,5,3,2,3,3,2,3,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5,1,3,3,2,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,7,1.75,-1.25,1.25,-1.75,3.1,1.5,-1.2
456,3,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5,1,1,1,5,5,5,1,5,5,5,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,7,5,6,3,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0,-5.5,-1.0,-5.4,-7.0,0.0,-1.0,-0.0
457,2,0,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,2,2,2,2,2,2,2,2,3,4,2,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,5,3,2,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-1.0,0.5,0.75,3.25,0.5,-1.0,-0.0
458,2,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,5,1,5,1,4,3,1,3,1,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,5,2,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1,6.0,0.5,-2.25,-1.25,0.4,-1.3,0.0
459,1,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,-99,5,1,3,1,3,2,2,3,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,5,6,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.25,0.0,4.1,3.0,0.5,2.0,-0.0
460,2,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,5,1,5,1,2,4,3,3,5,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,5,3,2,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,-4.5,-0.25,-0.3999999999999999,2.0,0.0,0.0,-0.0
461,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,4,1,3,1,-99,3,2,4,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,1,6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,-4.5,1.0,1.1,4.0,1.3,1.7,0.0
462,2,0,0,0,0,0,0,1,-99,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,5,4,4,2,2,4,2,2,3,3,3,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,0,5,3,1,3,0,1,1,1,-99.0,-99.0,-99.0,-99.0,0.0,1.0,5,3.25,0.25,-0.25,3.25,0.0,1.0,-0.0
463,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,3,4,1,3,2,1,2,1,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,5,5,6,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,5.25,-2.0,-2.75,0.25,1.0,1.0,0.0
464,3,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,3,2,5,1,5,2,1,3,4,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,1,1,9,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-1.75,-1.0,-2.4,-4.5,0.0,-2.0,-0.0
465,3,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,4,2,5,3,5,4,3,3,5,5,-99,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99,0,2,1,9,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.25,-0.5,-2.5,-4.0,0.0,0.0,-0.0
466,3,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,2,2,2,3,4,3,1,1,4,3,5,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-99,1,3,3,5,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4,1.0,-2.75,-1.0,-0.5,0.3,-0.5,-0.5
467,1,0,0,0,0,1,0,0,1,6,0,0,0,0,1,0,0,0,0,0,1,1,1,0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-99,-99,1,5,1,-99,-99,5,5,5,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,3,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,-5.5,1.0,3.8499999999999996,2.25,4.1,2.0,0.0
468,3,1,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,4,2,1,3,4,1,3,-99,4,4,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,3,1,10,5,0,1,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-2.75,0.0,-1.9,3.0,0.0,-1.0,-0.0
469,2,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,2,1,5,5,1,2,1,5,-99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,3,2,3,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,4.25,-1.0,2.35,4.25,0.0,-1.0,-0.0
470,3,1,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,4,1,5,1,1,1,1,1,5,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,6,5,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-3.5,0.0,2.1,4.5,0.5,0.0,-0.0
471,2,0,0,0,0,0,0,1,-99,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,5,1,5,4,4,3,1,2,5,5,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-99,0,5,3,5,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,-2.75,-1.75,-3.0,-4.5,0.9,-1.5,0.0
472,3,1,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,2,3,1,3,2,3,3,3,3,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,2,5,2,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.5,0.5,2.6,-1.0,0.5,-1.0,-0.0
473,2,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,-99,1,-99,1,1,1,1,5,-99,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-99,0,4,5,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,0.0,-3.0,-1.0,0.4,1.0,0.0
474,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,2,1,3,4,3,1,5,5,5,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,1,6,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7,-5.5,1.5,4.35,4.75,4.199999999999999,1.7,0.0
475,1,1,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,-99,2,1,2,1,-99,2,-99,3,3,3,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,6,3,6,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-0.5,0.5,-3.0,4.5,0.0,1.0,-0.0
476,1,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,4,3,4,5,3,3,1,1,4,1,1,5,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,0,5,3,2,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,1.0,0,8.0,-1.5,-3.75,1.75,0.0,0.0,-0.0
477,2,1,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5,1,5,1,5,1,1,5,1,1,5,5,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,5,4,5,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-1,-3.5,-1.0,-2.25,0.75,0.0,-1.0,-0.0
478,2,0,0,0,1,0,0,0,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4,3,3,3,3,3,3,3,3,3,2,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,4,5,1,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,-1,2.0,-0.75,1.6,0.0,-0.5,-1.0,-0.5
479,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,1,5,1,3,4,3,2,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,6,3,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,-4.25,0.5,-0.8999999999999999,3.0,0.0,1.0,-0.0
480,2,1,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,5,2,3,4,2,-99,-99,1,-99,4,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4,0,3,1,4,3,0,0,0,0,0.0,0.0,0.0,0.0,-99.0,-99.0,4,4.5,-1.0,1.5,1.5,-0.09999999999999998,0.0,-0.5
481,2,1,0,1,0,0,0,0,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,2,1,5,1,1,3,1,1,4,-99,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,4,5,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,-1.5,-0.5,1.75,4.75,0.5,0.0,-0.0
482,2,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,3,1,5,3,4,3,3,3,5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,3,2,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.5,-1.25,3.8499999999999996,1.25,0.5,2.0,-0.0
483,1,1,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,4,1,5,4,5,2,1,1,5,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,6,5,6,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-3.5,-1.0,-0.6499999999999999,-0.25,0.0,2.0,-0.0
484,3,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,4,2,4,4,4,3,1,2,3,4,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,5,3,2,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,0.5,-2.5,-1.75,-1.75,0.0,-1.0,-0.0
485,3,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,3,3,5,2,1,3,1,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,3,10,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0,-3.5,0.25,-0.6499999999999999,-1.25,0.0,-1.0,-0.0
486,1,1,0,1,0,0,0,0,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,1,5,2,1,5,2,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-99,1,7,3,6,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-3.75,1.75,3.5,6.5,0.5,3.0,-0.0
487,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,5,2,4,2,3,4,2,2,4,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,1,6,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,5,-1.75,-0.5,6.35,3.75,1.8,1.0,-0.1
488,1,-99,0,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,-99,-99,1,5,1,5,4,1,2,5,5,5,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,0,7,5,4,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,-3.75,-2.0,-1.5,-1.0,0.0,1.0,-0.0
489,2,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,1,1,5,1,5,3,4,1,5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,5,5,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,-4.25,0.25,-1.65,0.25,0.0,0.0,-0.0
490,2,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,2,1,3,1,3,3,2,2,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,6,5,6,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.0,0.5,4.1,3.0,0.5,1.0,-0.0
491,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,1,5,1,5,1,5,4,1,1,1,5,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,6,5,6,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,4.5,-3.0,-0.75,-3.25,0.0,0.0,-0.0
492,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,4,3,1,5,3,5,4,4,4,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,3,2,1,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4,-5.0,-1.0,3.1,0.0,0.5,1.0,-0.0
493,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,3,1,5,2,3,4,3,3,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,5,6,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,7,-4.5,-0.75,0.3500000000000001,2.75,0.0,1.0,-0.0
494,2,0,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,4,3,3,3,1,1,2,1,3,3,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,3,5,2,5,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,3,0.75,-1.0,2.25,3.75,0.5,1.0,-0.0
495,2,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,5,1,5,1,5,5,2,1,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,5,4,1,0,0,1,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,0,-3.75,-2.0,1.35,0.25,0.0,-1.0,-0.0
496,2,-99,0,0,0,0,0,1,2,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,1,4,-99,-99,4,1,1,5,5,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,0,4,5,4,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-1,-3.5,-0.5,-1.0,-1.0,0.0,0.0,-0.0
497,2,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,2,5,1,5,1,5,4,3,3,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,6,5,6,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4,-4.5,0.5,2.1,-2.0,0.0,1.0,-0.0
498,1,0,0,1,0,0,0,0,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3,5,2,1,5,2,3,3,3,3,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,4,5,2,1,0,0,1,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,-4.5,-0.75,1.85,3.75,0.5,0.0,-0.0
499,2,1,0,1,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5,5,1,2,1,3,3,3,5,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2,3,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,-5.0,1.0,7.35,7.75,0.8,2.7,0.0
500,1,0,0,0,0,0,0,1,-99,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,4,2,4,-99,-99,4,2,1,2,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,3,3,10,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.5,-2.25,0.09999999999999998,2.0,0.3,1.0,0.0
501,-99,1,0,0,0,0,0,1,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,5,4,1,4,1,2,4,2,1,4,2,4,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,4,3,2,1,0,1,0,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,-1.75,-1.25,-0.5,4.5,0.0,0.0,-0.0
502,2,0,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,1,4,1,3,3,3,3,3,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0,6,5,6,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4,-0.5,-0.75,5.1,2.0,0.8,1.5,-0.5
503,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,5,1,5,1,-99,5,-99,1,-99,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6,7,4,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,0.0,-0.25,1.75,3.25,0.0,1.0,-0.0
504,2,0,0,1,0,1,0,0,1,6,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,1,3,1,3,3,4,4,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,3,6,1,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,2,-5.0,-0.5,6.85,6.25,3.3,2.0,-1.0
505,2,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,3,3,1,4,1,3,3,1,1,1,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,3,3,5,1,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,2,5.0,-0.75,-2.75,2.25,0.0,2.0,-0.0
506,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,4,4,1,5,1,3,4,4,4,5,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,5,3,6,1,0,1,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,4,-5.0,-0.75,3.5999999999999996,2.0,0.5,1.0,-0.0
507,2,0,0,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,1,3,2,3,2,2,3,5,1,4,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1,0,2,1,2,5,0,0,1,1,0.0,0.0,1.0,1.0,-99.0,-99.0,3,-3.75,-0.25,-1.75,0.75,0.0,-1.0,-1.1
508,-99,0,0,1,0,0,0,0,-99,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4,4,2,4,2,2,3,2,4,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2,3,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,-4.25,-1.75,4.1,3.5,1.5,0.5,-0.2
509,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,1,3,1,4,2,1,2,3,2,3,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,6,5,4,5,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,4,1.25,0.75,-3.25,1.75,0.0,-1.0,-1.0
510,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,1,5,5,5,-99,5,5,5,1,1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,6,7,6,5,0,0,0,0,-99.0,-99.0,-99.0,-99.0,0.0,0.0,1,4.5,-3.5,-2.25,-4.25,0.0,0.0,-0.0
511,2,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,4,1,5,1,3,4,5,5,1,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,7,1,6,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6,2.5,0.75,5.85,0.25,2.6999999999999997,0.0,-0.2
512,2,1,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,3,3,3,2,4,2,2,3,3,2,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,6,5,4,1,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,5,2.0,-1.25,4.1,5.0,0.3,1.5,-0.5
513,2,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5,3,4,5,1,2,1,2,3,2,2,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,1,5,5,2,3,0,0,0,1,-99.0,-99.0,-99.0,-99.0,0.0,0.0,7,2.75,-0.75,-1.4,6.5,0.0,1.0,-0.0
